ID,Posted at,Screen name,Text
372372304035999746,2013-08-27 14:57:30 +0000,thisisaaronland,"RT @SeanGorman: For those who asked here is a ""Brief History of Null Island"" http://t.co/bcc0Q6pMlj. Please add anything I missed!"
372369722966147072,2013-08-27 14:47:14 +0000,thisisaaronland,@burritojustice about 260 pages legal size / see also: https://t.co/BqbcogDYYL
372353493840830464,2013-08-27 13:42:45 +0000,thisisaaronland,@forwardretreat I often feel that way – tangentially related is http://t.co/i06amX1S1h / cc @sebchan @flickr @msh @revdancatt
372351632987521026,2013-08-27 13:35:21 +0000,thisisaaronland,@sebchan seriously @flickr has been trying to tell people that FOR YEARS NOW cc / @forwardretreat @msh @cooperhewitt
372346965935525888,2013-08-27 13:16:49 +0000,thisisaaronland,@msh when you think about it https://t.co/YTc7uYp95s is a pretty good way to frame the acquisition
372342005143461889,2013-08-27 12:57:06 +0000,thisisaaronland,“in order to do this or fail trying the @cooperhewitt is open sourcing the code that runs planetary” – https://t.co/uQE8QZ5e4f
372334973724143616,2013-08-27 12:29:10 +0000,thisisaaronland,@GeoIQ the real question is who among us will submit the pull request to add @nullIsland to http://t.co/LYFOY8AL9R / cc @kelsoscorner
372178239684624384,2013-08-27 02:06:21 +0000,thisisaaronland,@hondanhon is hot when is he kloutsplaining you / cc @tomcoates @blech
372173956721426432,2013-08-27 01:49:20 +0000,thisisaaronland,I would totally explore @tomcoates ’s interestingness / cc @blech
371430493520408576,2013-08-25 00:35:05 +0000,thisisaaronland,artisanal loveintegers
371026669860945920,2013-08-23 21:50:26 +0000,thisisaaronland,I think @sebchan is reflexive themescaping / what should I do ?
371013113606176769,2013-08-23 20:56:34 +0000,thisisaaronland,RT @cooperhewittlab: New blogpost: Interns React to…MoMA’s Audio+ | cooper-hewitt lab intern @rhanas http://t.co/AsDNQgzZaZ #UX #musetech
370923058233876480,2013-08-23 14:58:43 +0000,thisisaaronland,why has no one started a rumour that the rain room is just recycled tears harvested from abramović's the artist is present therapy sessions?
370685288424960000,2013-08-22 23:13:54 +0000,thisisaaronland,if a museum were served with a national security letter would it be allowed to acquire it?
370546056909422592,2013-08-22 14:00:39 +0000,thisisaaronland,"""you could walk in to a room and scan it for all the bluetooth addresses with corresponding flickr IDs and..."" – http://t.co/PFm5DShCC7"
370281472906649600,2013-08-21 20:29:17 +0000,thisisaaronland,all the thisisaaronland blog posts from 2008 are now part the @internetarchive if you're in to that sort of thing – https://t.co/73HfMTH4qP
370198573679263744,2013-08-21 14:59:52 +0000,thisisaaronland,have we collected enough code names to build NSA lorem ipsum yet / so confused
370183768784773120,2013-08-21 14:01:02 +0000,thisisaaronland,say what you want about nokia but the power buttons on their phones never routinely broke / maybe it's a flaw inherent in all fondleslabs ?
369901022086311937,2013-08-20 19:17:30 +0000,thisisaaronland,@tomtaylor then the poisoning of the well has been a raging success
369895993371664384,2013-08-20 18:57:31 +0000,thisisaaronland,@DarpaAtlasRobot is that a @hondanhon markov bot ?
369856160351805441,2013-08-20 16:19:14 +0000,thisisaaronland,@nelson also depressingly still relevant is http://t.co/37MwllfZqU and probably this http://t.co/tvahdJ8VHr which I've not read yet
369855048903172096,2013-08-20 16:14:49 +0000,thisisaaronland,@nelson for good time / reread https://t.co/QOkBIzzQvu
369659163854786560,2013-08-20 03:16:27 +0000,thisisaaronland,unsure how to rationalize the part where the PRISM laws were being authorized at the same time I was doing the http://t.co/eOejDUu20q talk
369654474094424064,2013-08-20 02:57:49 +0000,thisisaaronland,can we send two GCHQ security experts to sunnyvale to destroy the hard drive with the 30 days of yahoo logos on it ?
369481402820997120,2013-08-19 15:30:05 +0000,thisisaaronland,RT @PleiadesProject: Adding machine tags in @Flickr but they're not showing up in search? Please add your voice/info  to this help thread: http://t.co/W7slAeB0sy
369478763349676032,2013-08-19 15:19:36 +0000,thisisaaronland,@crwbot everything I know about map simplification I learned from the NSA
369468886078328833,2013-08-19 14:40:21 +0000,thisisaaronland,can we all just agree that PRISM basically renders the powers of ten films moot at this point ?
369459251283894272,2013-08-19 14:02:04 +0000,thisisaaronland,@DarpaAtlasRobot is this the counter-reformation ?
369286335028133888,2013-08-19 02:34:57 +0000,thisisaaronland,congratulations @flickr on replacing links with fucking javascript masquerading as <span> elements
369172251209248768,2013-08-18 19:01:38 +0000,thisisaaronland,@edsu ENORMITY VERSUS SINGULARITY SMACKDOWN
369168818519564289,2013-08-18 18:47:59 +0000,thisisaaronland,@edsu the PDF files are all up on the @internetarchive at https://t.co/SPt8LmZuBH / I'll add links as their search thing seems a bit weird
369129134103871489,2013-08-18 16:10:18 +0000,thisisaaronland,“…sheltered even just a little bit from the actual enormity of the problem.” – http://t.co/d3kXhSQR6s
368014568749944832,2013-08-15 14:21:25 +0000,thisisaaronland,@stevevance we would extract and display metadata and links about nodes and ways / for example http://t.co/r9EphI3h3p
367980727553757184,2013-08-15 12:06:56 +0000,thisisaaronland,@mikel @iandees @stevevance @lxbarth rage:face=yes / cc @flickr
367850712014680064,2013-08-15 03:30:18 +0000,thisisaaronland,for @jamesbridle http://t.co/9Qzhbqo2Oi
367634744005361664,2013-08-14 13:12:07 +0000,thisisaaronland,https://t.co/7ycWsicvpw is the catalog of thisisaaronland uploaded to the @internetarchive so far / obligatory twisty blog post to follow
367440238547070976,2013-08-14 00:19:14 +0000,thisisaaronland,why hasn't anyone crossbred corgis and dolphins yet ?
367343703565672448,2013-08-13 17:55:38 +0000,thisisaaronland,"RT @JillyBallistic: LOADING ERROR Too many absurd facial gestures. Please review. Thank you, Jilly Ballistic (9th St; Bay Ridge bound R) http://t.co/qGCA6TN65H"
367304061315317760,2013-08-13 15:18:07 +0000,thisisaaronland,@iamdanw the normalcy hyperloop will manufacture itself
367294618095714304,2013-08-13 14:40:35 +0000,thisisaaronland,the quantified selfies talk will make total sense if you pretend this interview is with keith alexander instead of http://t.co/uiQiNvki2o
367251584662900736,2013-08-13 11:49:35 +0000,thisisaaronland,“when russell is having a go at logos you know you're in trouble” – http://t.co/ltfWIdYtCz
367074780748730368,2013-08-13 00:07:02 +0000,thisisaaronland,I think http://t.co/NO96b8U4db just formed a political action committee #geonyc
367026828726108160,2013-08-12 20:56:29 +0000,thisisaaronland,HYPERLOOP IS NOT READING YOUR EMAIL
366919499015917570,2013-08-12 13:50:00 +0000,thisisaaronland,does anyone who uses time-warner for the internets know what’s up with the occasional netstat -a connections to “https://honeybadger.pinb” ?
366752981732954114,2013-08-12 02:48:19 +0000,thisisaaronland,if @ftrain is going to play the hybrid in the movie does that mean barack obama will be cast as laura roslin or gaius baltar / so confused
366586692041326594,2013-08-11 15:47:32 +0000,thisisaaronland,http://t.co/YkXI4KknCS is basically why I stayed at @flickr as long as I did / and other things I’ll tell you as I tidy up the attic
366441352407425024,2013-08-11 06:10:01 +0000,thisisaaronland,I finally made the slides and the notes from the http://t.co/7lME0hoZq9 talk hold hands / trying to do this in 30 minutes was at best hubris
366323790768111616,2013-08-10 22:22:52 +0000,thisisaaronland,currently debating harvesting the gowanus canal for a green rainbow of small batch painter's pigment
366300306327343104,2013-08-10 20:49:33 +0000,thisisaaronland,@hitherto is that better or worse than forgetting your emoticons in your other pants / so confused
366296004774989825,2013-08-10 20:32:27 +0000,thisisaaronland,RT @tomtaylor: Measures / Countermeasures: http://t.co/JRtSBSyjPS (unpacking the technology behind those wifi presence tracking bins)
366247181566476289,2013-08-10 17:18:27 +0000,thisisaaronland,in case you’re wondering @flickr ’s insane YUI JS loader thingy does not work with https://t.co/IdPoKJNhQm / BUT OMG NEW YAHOO LOGO!!!
366220381658431489,2013-08-10 15:31:57 +0000,thisisaaronland,RT @jamesbridle: Warchalking Renew bins http://t.co/rdqny0YFqC http://t.co/CqgGgPNpvl
365993924793348097,2013-08-10 00:32:06 +0000,thisisaaronland,@hitherto every time I feel bad that canada gave the world [the list is too fucking long] I remember that your people gave us paul mccartney
365959762237591553,2013-08-09 22:16:21 +0000,thisisaaronland,jason bourne is employed by the bill gates foundation / and other fan fictions you might mistake the plot of elysium for
365171446823141376,2013-08-07 18:03:52 +0000,thisisaaronland,RT @jomc: Ballard didn't need to know the internet…he saw the desire for the internet
365171356549128192,2013-08-07 18:03:30 +0000,thisisaaronland,@waferbaby I look forward to you proving me wrong / cc @jatorre @BernieHernie
365148294059540480,2013-08-07 16:31:52 +0000,thisisaaronland,@jatorre if by rethink you mean just finishing the fucking job / cc  @BernieHernie
365119593422917632,2013-08-07 14:37:49 +0000,thisisaaronland,"RT @sebchan: I've gone from an office where @lukesnarl would say ""where n is an integer"" to one where @thisisaaronland says ""where n equals fear"""
365103055483572225,2013-08-07 13:32:06 +0000,thisisaaronland,"contemplating ""we have always been at war with BoCoCa"" gowanus heights t-shirts / possibly beer coasters"
365098319069982720,2013-08-07 13:13:17 +0000,thisisaaronland,http://t.co/1OnGneC4kW is proof that Gowanus Slope is a real and liminal place / represent
364536589323878400,2013-08-06 00:01:10 +0000,thisisaaronland,I would totally watch @tomcoates type
364497215513194497,2013-08-05 21:24:42 +0000,thisisaaronland,@ryanchris I keep trying to tell you that about whiz burger!
364478318277427200,2013-08-05 20:09:37 +0000,thisisaaronland,when you think about it / tilda swinton’s film “Io sono l'amore” is kind of like an episode of doctor who
364471840938270722,2013-08-05 19:43:53 +0000,thisisaaronland,next time tilda swinton is in her sleepy time nap bed box cage let’s pretend it’s a tardis and she is the 13th doctor
364469556552540160,2013-08-05 19:34:48 +0000,thisisaaronland,imagine if tilda swinton’s sleepy time nap bed box cage was the interface for querying PRISM
364452371998326784,2013-08-05 18:26:31 +0000,thisisaaronland,I would totally extreme create @mihasya ’s fake bio
364092056815153152,2013-08-04 18:34:45 +0000,thisisaaronland,@edsu npm install cpan
364049254324502531,2013-08-04 15:44:40 +0000,thisisaaronland,try watching pacific rim now / that you know the “two-man rule” for downloading classified documents has gone in to effect at the NSA
364034693915615232,2013-08-04 14:46:49 +0000,thisisaaronland,@benhammersley I thought the 12th doctor was wenlock and mandeville / so confused
363505995332325376,2013-08-03 03:45:57 +0000,thisisaaronland,why has no one made old fashioneds in sippy sacks yet
363450081359302656,2013-08-03 00:03:46 +0000,thisisaaronland,museum wall labels are the original mansplaining
363399546002341889,2013-08-02 20:42:58 +0000,thisisaaronland,@kellan sounds like your business practices are ripe for disruption / why can’t I buy you a drink on the plane as a service yet
363395669483995136,2013-08-02 20:27:33 +0000,thisisaaronland,@kellan have you considered deploying the site?
363326107514187776,2013-08-02 15:51:08 +0000,thisisaaronland,@hondanhon I thought @DarpaAtlasRobot  was going to be the next Doctor
363317890906210306,2013-08-02 15:18:29 +0000,thisisaaronland,@hchamp one other people has favorited your tweet
363258638351478784,2013-08-02 11:23:03 +0000,thisisaaronland,is the airplane with the big painted moustache better or worse than the on-duty TSA agent wearing a baseball jersey / so confused
363252836601438208,2013-08-02 10:59:59 +0000,thisisaaronland,@kellan I choose to believe that this will be the catalyst that causes etsy to acquire task rabbit
363247251436478465,2013-08-02 10:37:48 +0000,thisisaaronland,the person wearing the OCCUPY FOO t-shirt got invited right / so confused
363129806948691968,2013-08-02 02:51:07 +0000,thisisaaronland,meanwhile over in galactic emo asshat design land please note that none of these photos are in any of these groups – http://t.co/AEvJ2RVJDU
363047617212596224,2013-08-01 21:24:31 +0000,thisisaaronland,"RT @cooperhewittlab: ""It's a design think-ubator"""
362580448704073728,2013-07-31 14:28:10 +0000,thisisaaronland,"reposting http://t.co/k0uEsB5YVs to ask the question / should the caption for the second bluffdale slide read ""the nation's attic?"""
362539394768449537,2013-07-31 11:45:02 +0000,thisisaaronland,I think the part where I hate having to rebuild all this geotagging crap and the part where I hate @flickr for it just achieved singularity
362290378604425217,2013-07-30 19:15:31 +0000,thisisaaronland,@deplorableword SLAPS really / see also https://t.co/ZesjVk9Fvn
362289281567440896,2013-07-30 19:11:10 +0000,thisisaaronland,if bradley manning had run wget with the --warc-file arguments would that have conferred SLAP value on the wikileaks documents / so confused
362223388497944578,2013-07-30 14:49:20 +0000,thisisaaronland,I had occasion to revisit @jabberer 's awesome http://t.co/8z7yPwXEaX this morning so now I am telling you about it / because it is awesome
361987568142778369,2013-07-29 23:12:16 +0000,thisisaaronland,I am the only one wondering why no one has done a rush / air supply mashup ?
361578021427228673,2013-07-28 20:04:52 +0000,thisisaaronland,"RT @hchamp: My new thing - Favorites, a weekly email of awesome photography. I hope you'll subscribe: http://t.co/3omM8l1rXf http://t.co/5TVfb50yTe"
361530473786249216,2013-07-28 16:55:56 +0000,thisisaaronland,@adactio the department of unsatisfying cold comforts informs you that a “dopplr” branch of privatesquare is in the works
361242208889872384,2013-07-27 21:50:28 +0000,thisisaaronland,am I the only one wondering why facebook hasn't opened a charter school yet ?
361120958284701698,2013-07-27 13:48:40 +0000,thisisaaronland,"@todrobbins chip clark, a staff photographer at the smithsonian who died in 2010 – http://t.co/OFFICb8NNl"
360546847976202240,2013-07-25 23:47:21 +0000,thisisaaronland,do you think the sensor driven soap dispenser knows that the bag is empty but is powerless to not try and squeeze it?
360484054799351808,2013-07-25 19:37:50 +0000,thisisaaronland,"“maybe it's true, or maybe its an aspirational half-truth or maybe its just an epic design fiction” – http://t.co/k0uEsB5YVs"
360479144200515584,2013-07-25 19:18:20 +0000,thisisaaronland,currently wondering if I should crash the 17th annual patent cooperation treaty
360045344626720769,2013-07-24 14:34:34 +0000,thisisaaronland,has anyone ever clocked @ajturner ’s words per minute when he’s in presenter mode / trying to gauge where 160 wpm falls on the spectrum…
359625576325197825,2013-07-23 10:46:33 +0000,thisisaaronland,currently wondering whether @DarpaAtlasRobot will eventually decide that all humans are verb impostors
359432822110425088,2013-07-22 22:00:37 +0000,thisisaaronland,currently wondering how to have the world's largest pair of googly eyes installed on the FREEDOM TOWER
359315850857156608,2013-07-22 14:15:49 +0000,thisisaaronland,@nelson try reading those words walking through the streets of the upper  east side / not a metaphor
359082215415615489,2013-07-21 22:47:26 +0000,thisisaaronland,one other people has been favouriting your photos / for two months and counting now
359044272701448192,2013-07-21 20:16:39 +0000,thisisaaronland,I have seen the best minds of my generation starfucking other people's royalty cheques
359003163052879875,2013-07-21 17:33:18 +0000,thisisaaronland,@moleitau hockey is best enjoyed with souvlaki so I am excited to hear the details / cc @mmmishu
358731674332303361,2013-07-20 23:34:30 +0000,thisisaaronland,WHO PUT THE GOD DAMN STROBE LIGHT ON THE TOP OF THE FREEDOM TOWER WHILE I WAS GONE
356898874297827328,2013-07-15 22:11:37 +0000,thisisaaronland,am I the only one wondering why no one has made poutine with latkes yet / and other things you ask while eating bittenballen
356034917982941184,2013-07-13 12:58:33 +0000,thisisaaronland,is DARPA ATLAS wenlock or mandeville ?
356021206190792704,2013-07-13 12:04:04 +0000,thisisaaronland,is pacific rim meant to be a recruiting film for drone pilots or surveillance analysts / so confused
355801098927357952,2013-07-12 21:29:27 +0000,thisisaaronland,if I still painted / I would be working on a portrait of @hondanhon teaching DARPA ATLAS to ride a roomba
355753715690512384,2013-07-12 18:21:10 +0000,thisisaaronland,if I still painted / I would be working on a portrait of PETMAN participating in marina abramovic's the artist is present
355450703608688643,2013-07-11 22:17:06 +0000,thisisaaronland,@hchamp will we continue to enforce the 32kb limit on file size for the photos ?
355431894504050688,2013-07-11 21:02:22 +0000,thisisaaronland,in case you were wondering http://t.co/99butT9OPy
355421649723588608,2013-07-11 20:21:39 +0000,thisisaaronland,if I still painted / I would be working on a portrait of pope innocent X seated in front of a green screen
355412126329876481,2013-07-11 19:43:48 +0000,thisisaaronland,[ insert jar jar binks joke here ]
355012869550649344,2013-07-10 17:17:18 +0000,thisisaaronland,@paulmison I think the real question is why isn't there a <kenburns> element in HTML5
355009128512495617,2013-07-10 17:02:26 +0000,thisisaaronland,@paulmison it is wonderful / unlike the part where the slideshow button simply shows you stills from each video doing the ken burns dance
354964753774415873,2013-07-10 14:06:06 +0000,thisisaaronland,mannequins with permanent bodymod-ed four inch high-heeled pointy feet / I'll leave the rest as an exercise to the reader
354941319120031745,2013-07-10 12:32:59 +0000,thisisaaronland,@awoodruff see also: http://t.co/174cSiLFwr
354717631988760576,2013-07-09 21:44:08 +0000,thisisaaronland,@anildash I just use taskrabbit or equivalent to have some one handcraft the markup for my blog posts
354607244383498240,2013-07-09 14:25:30 +0000,thisisaaronland,let the record reflect that / all surveillance programs will hereafter be referred to as code name INTERNETSERVICEPROVIDER
354575424078086144,2013-07-09 12:19:03 +0000,thisisaaronland,“It is difficult to imagine how releasing information would make the confusion worse.” – https://t.co/MeWDq2CKz4
354339855939010561,2013-07-08 20:42:59 +0000,thisisaaronland,"try searching for ""chubby"" at amazon / and then ask yourself how you feel about the confluence of mass surveillance and machine learning"
354246264323457026,2013-07-08 14:31:05 +0000,thisisaaronland,"am I the only one wondering when @mbostock is going to change the tag line for D3 to be ""it's just metadata"" ?"
354211896334893057,2013-07-08 12:14:31 +0000,thisisaaronland,fact / parallel-flickr has learned to play with bootstrap and copy the haystack triptychs layout from parallel-ogam http://t.co/WRu2ljS0jN
353885335370989568,2013-07-07 14:36:53 +0000,thisisaaronland,high speed unitary executive algorithms
353866032189947905,2013-07-07 13:20:11 +0000,thisisaaronland,how long before parents start naming their kids after top secret government surveillance projects ?
353547949504086018,2013-07-06 16:16:14 +0000,thisisaaronland,why has no one started a rumour that matthew barney is doing a remake of point break yet ?
353546274009645060,2013-07-06 16:09:34 +0000,thisisaaronland,parallel-flickr is still too-fussy to install but now knows how to upload photos to flickr / in song with flickr / and independent of flickr
353542731714400256,2013-07-06 15:55:30 +0000,thisisaaronland,@bwyman what would matthew barney do ?
353538003479707648,2013-07-06 15:36:43 +0000,thisisaaronland,@bwyman everything I know about museums I learned by eating jam
353317323014283265,2013-07-06 00:59:48 +0000,thisisaaronland,@lia gaggles of muffys and thurstons / is the name of my new cocktail bar
353313623499751424,2013-07-06 00:45:06 +0000,thisisaaronland,why aren’t there markov bots for video streaming services ?
352941396774232064,2013-07-05 00:06:00 +0000,thisisaaronland,in my absence who among you will go stick an old club patch on to the space claw / seriously
352844369390342144,2013-07-04 17:40:27 +0000,thisisaaronland,@bwyman if by useful you mean not creepy / see also: http://t.co/NtiDA9pOca
352818486373912577,2013-07-04 15:57:36 +0000,thisisaaronland,let the record show that / the social contract will hereafter be referred to as the end user license agreement
352793071299207169,2013-07-04 14:16:37 +0000,thisisaaronland,do you think github keeps their national security letters in a private repository ?
352764531593850880,2013-07-04 12:23:13 +0000,thisisaaronland,let the record show / we are deeply concerned that the egyptian military neglected to get a fisa court order before ousting the president
352069440629772288,2013-07-02 14:21:10 +0000,thisisaaronland,better or worse / the idea that the doofy new y! toolbar is being rolled out at the router layer independent of any one service's code base
352061737845006336,2013-07-02 13:50:33 +0000,thisisaaronland,"section 215 has been amended / to include desire as a ""tangible thing"""
352047396961787906,2013-07-02 12:53:34 +0000,thisisaaronland,SIGINT markov bots
351899047579230209,2013-07-02 03:04:05 +0000,thisisaaronland,I guess there’s an exception to every rule / including not leaving your desk after you deploy
351894706214547457,2013-07-02 02:46:50 +0000,thisisaaronland,[acknowledged] is the new [redacted]
351789092972929025,2013-07-01 19:47:10 +0000,thisisaaronland,render ghosts wearing voronoi leotards
351540228609146880,2013-07-01 03:18:16 +0000,thisisaaronland,the brief has been amended / to mandate that all surveillance programs be code-named GOODWILLHUNTING from now on
351421266500136962,2013-06-30 19:25:33 +0000,thisisaaronland,can you just imagine how unrepentant mitt romney would be about all this shit / so I guess there’s that
351378583731703809,2013-06-30 16:35:57 +0000,thisisaaronland,"RT @Bopuc: We should flood the White House w/ DVD copies of ""The Lives of Others"" http://t.co/UBbzwosPlX"
351106780518027265,2013-06-29 22:35:54 +0000,thisisaaronland,@doingitwrong please set up a live video stream if he starts playing tom cochrane
351093512441307136,2013-06-29 21:43:11 +0000,thisisaaronland,@tmcw patches for http://t.co/bIXa37b4wD are welcome / cc @wmata
351050185939484672,2013-06-29 18:51:01 +0000,thisisaaronland,as a dual citizen if I send email to myself does that mean one half of the communication is with a foreign national / so confused
351039758081855490,2013-06-29 18:09:34 +0000,thisisaaronland,I wonder if the NSA peeps feel the same cognitive disconnect that drone pilots do always switching between war and home / reading your email
351037596320800769,2013-06-29 18:00:59 +0000,thisisaaronland,@starwarsmodern if I still painted / I would be working on a portrait of robert moses sitting in an arm chair reading alien phenomenology
351019375307931648,2013-06-29 16:48:35 +0000,thisisaaronland,@pete_rood @monicakatz “parkwanus” like “cobblewanus” are colloquials much as people refer to “the north” or “the south” / also: stickers
351016587110793216,2013-06-29 16:37:30 +0000,thisisaaronland,barack obama is going to play philip k dick in the movie / right ?
350734147762913280,2013-06-28 21:55:11 +0000,thisisaaronland,seriously @flickr / that's just great fucking work breaking the map of http://t.co/4Dol0Ice8p
350728285396803584,2013-06-28 21:31:54 +0000,thisisaaronland,https://t.co/eOrXyvBwZH  - corgis are design thinking / right ?
350694232589213697,2013-06-28 19:16:35 +0000,thisisaaronland,@slavin_fpo you forgot http://t.co/rpnjA4bHfy
350629597366337537,2013-06-28 14:59:45 +0000,thisisaaronland,lost in the strange world of windows and @iamcal 's http://t.co/YMkI05ALn2 is the only thing that makes any sense
